Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 170,11. Which among these are the rules to be considered to form Class diagrams?,a) Class symbols must have at least a name compartment,b) Compartment can be in random order,c) Attributes and operations can be listed at any suitable place,d) None of the mentioned,a,"Explanation: Compartments can be in order, Attributes and operations must be listed one per line."
Question 171,12. Which of these are the heuristics ?,"a) Name classes, attributes, and roles with noun phrases",b) Name operations and associations with verb phrases,c) Stick to binary associations,d) All of the mentioned,d,Explanation: All the heuristic mentioned are true.
Question 172,13. An object symbol is divided into what parts ?,a) Top compartment,b) Bottom Compartment,c) All of the mentioned,d) None of the mentioned,c,Explanation: An object is divided into top and bottom compartments.
Question 173,1. What does conceptual modelling represents ?,a) Responsibility,b) Attributes,c) Important relationships between them,d) All of the mentioned,d,Explanation: Conceptual modelling represents responsibility or attributes or important relationship between them.
Question 174,2. What are the sequence of steps for conceptual process ?,a) Add Classes,b) Add Attributes,c) Add Association,d) All of the mentioned,d,"Explanation: Sequence of steps for conceptual process are Adding Classes,  Attributes,  Associations."
Question 175,3. Candidate classes should include which of the following ?,"a) Physical entities, individuals","b) Things managed, tracked, recorded in the real world",c) Associations,"d) Physical entities, individuals, Things managed, tracked, recorded in the real world",d,Explanation: Candidate classes does not have associations.
Question 176,4. Which of the following statements is false ?,a) Add use cases to the list at any point of time,b) Reviews can be done on noun phrases designating characteristics of other entities,c) Use case represent interactions which are result of collaborative activity,d) All of the mentioned,a,Explanation: Do not add use cases to the list at any point of time.
Question 177,5. Which of these should follow a review to the list ?,a) Noun or Noun phrases designating characteristics of other entities in the list,b) Noun phrases referring to the activities or behaviors,c) Entities that are same with different names,d) All of the mentioned,d,Explanation: All of the mentioned statements are true for following the review.
Question 178,6. Which of the following guidelines helps with adding attributes ?,a) Adjectives and modifiers sometimes give clues about class attributes,b) Attribute names should not be taken from problem domain,c) Attribute should be added for object identification,d) All of the mentioned,a,Explanation: Attributes should not be added to object identification.
Question 179,7. What is the third step in sequence for conceptual class modelling ?,a) Adding Class,b) Adding Association,c) Adding Attribute,d) None of the mentioned,b,Explanation: Adding association is third step of the process.
Question 180,8. Which of these important verb phrases should be modeled ?,"a) Below,  under","b) Reports to,  Consults","c) Completes,  Disposes of",d) All of the mentioned,d,Explanation:  All of the mentioned verb phrases can be modeled.
Question 181,9. The associations resulting from modelling verb phrases should be reviewed in which of these ways ?,a) Any no of associations can be included,b) Do not combine association lines,c) Do not break any association involving three or more binary associations,d) None of the mentioned,d,"Explanation: All the statements are false,  Do not draw more than one association line between classes,  Combine association lines,  Break any association involving three or more binary associations."
Question 182,10. Which of the following is true ?,a) Adding Multiplicities is the last step in conceptual modelling,b) Adding Multiplicities is the easiest step,c) All of the mentioned,d) None of the mentioned,c,Explanation: Both the mentioned statements are true with respect to the multiplicities.
Question 183,1. Engineering Design Resolution Activities is traditionally divided into which of these major phases?,a) Architecture Design,b) Detailed Design,c) All of the mentioned,d) None of the mentioned,c,Explanation: Engineering design resolution activities are divided into two major phases mentioned here.
Question 184,2. What is Architectural Design?,"a) It is the activity of specifying internal elements of all major program parts,  structure and relationships","b) It is the activity of specifying programs major parts,  their responsibilities,  properties and interfaces",c) It is the activity of specifying a program’s external structure,d) None of the mentioned,b,"Explanation: Architectural design is the activity of specifying a program’s major parts,  responsibilities,  properties and their relationships."
Question 185,3. What is Detailed Design?,"a) It is the activity of specifying internal elements of all major program parts,  structure and relationships","b) It is the activity of specifying programs major parts,  their responsibilities,  properties and interfaces",c) It is the activity of specifying a program’s external structure,d) None of the mentioned,a,"Explanation: Detailed Design is the activity of specifying the internal elements of all major parts,  structures,  relationships, etc."
Question 186,4. What is Black box?,a) Units with internal form and exposed internal working behavior,b) Units with external form and hidden internal working behavior,c) Units with less functional behavior,d) None of the mentioned,b,Explanation: Black boxes are the units with external form and hidden internal working behavior.
Question 187,5. Which of these are included in architectural design specification?,a) Decomposition,b) Responsibilities,c) Interface,d) All of the mentioned,d,"Explanation: Architectural design specification follows DeSCRIPTOR which includes interface,  decomposition,  responsibilities, etc."
Question 188,6. Which of these are not included in architectural design specification?,a) Collaboration,b) Relationships,c) Implementation,d) Properties,c,"Explanation: Architectural design specification follows DeSCRIPTOR which includes Properties,  Relationship, etc but not implementation."
Question 189,7. Which of these are included in detailed design specification?,a) Packaging and Implementation,b) Interface,c) Algorithms and Data Structures,d) All of the mentioned,d,"Explanation: Detailed design specification follows DeSCRIPTOR-PAID which includes interface,  packaging,  implementation,  data structures and algorithms etc."
Question 190,8. What rule is followed by decomposition?,a) Each module must be placed in charge of certain data and activities,b) Units may have important states that affect their external observable behavior,"c) Depending on the size,  major parts can be divided based on range of its scope",d) All of the mentioned,c,"Explanation: Decomposition states that depending on the size,  major parts can be divided based on range of its scope."
Question 191,9. What is rule followed by packaging and implementation ?,a) Program units and their internal elements typically resides in various containers,"b) The allocation of units to containers may be specified,  along with the scope and visibility of program elements",c) Allocation of units are left on programmers to decide,d) All of the mentioned,d,Explanation: packaging and implementation follows the above mentioned rules.
Question 192,10. Which of the following is false?,a) Interface is a boundary across which entities communicate,b) Interface specification is a description f the mechanism that an entity uses to communicate with its environment,c) All of the mentioned,d) None of the mentioned,d,Explanation: All the mentioned statements are true and not false as interface is boundary across entities and its specification is a description as mentioned.
Question 193,1. Why does software engineering design shares many design principles?,a) Common design goal of creating high quality design,b) For expansion of product lifetime,c) All of the mentioned,d) None of the mentioned,c,Explanation: Both of the mentioned statements are valid reasons for the existence of many design principles.
Question 194,2. Why are the design principles considered unique?,a) They are characteristic of well constructed programs,b) They are robust,c) All of the mentioned,d) None of the mentioned,a,Explanation: Design principles are unique because they are characteristic of well constructed programs.
Question 195,3. Which among these is the primary goal for software engineering design?,a) To specify the structure of program satisfying software product specification,b) To specify the behavior of program satisfying software product specification,c) All of the mentioned,d) None of the mentioned,c,Explanation: The primary goal of design is  to specify the structure as well as the behavior of program satisfying software product specification.
Question 196,4. What is true about good programs?,a) Good program must have certain characteristic at delivery and must be maintainable during time,b) A good program at delivery must satisfy its requirements,c) A good program must conform to its design constraints,d) All of the mentioned,d,Explanation: All the mentioned factors are considered for a program to be good.
Question 197,5. What is principle of feasibility?,a) A Design is acceptable only when it is realized,b) Designs that make easier to change are better,"c) Designs that can be built for less money,  in less time with less risk are better",d) Designs that can meet more stakeholder needs and desired subject to constraints are better,a,Explanation: Principle of feasibility states that a design is acceptable only when it is realized.
Question 198,6. Which principle states the following “Designs that make easier to change are better”?,a) Principle of Feasibility,b) Principle of Economy,c) Principle of Changeability,d) Principle of Adequacy,c,Explanation: Principle of changeability states that Designs that make easier to change are better.
Question 199,7. What is principle of adequacy?,a) A Design is acceptable only when it is realized,b) Designs that make easier to change are better,"c) Designs that can be built for less money,  in less time with less risk are better",d) Designs that can meet more stakeholder needs and desired subject to constraints are better,d,"Explanation: Principle of adequacy states that, Designs that can meet more stakeholder needs and desired subject to constraints are better."
Question 200,8. What is principle of economy ?,a) A Design is acceptable only when it is realized,b) Designs that make easier to change are better,"c) Designs that can be built for less money,  in less time with less risk are better",d) Designs that can meet more stakeholder needs and desired subject to constraints are better,c,"Explanation: Principle of economy states that, Designs that can be built for less money, in less time with less risk are better."
Question 201,9. Which of these does a good design follow?,"a) A good design should specify a program that can be built,  tested and deployed on time",b) A good design should be concluded in its budget,c) A good design can vary risk,"d) A good design should specify a program that can be built, tested and deployed on time and within its budget",d,"Explanation: A good design should specify a program that can be built,  tested and deployed on time and within its budget."
Question 202,10. Which is true among the following ?,a) Design Principles state desirable design characteristics based on meeting stakeholder needs and desires,b) Basic design principles are evaluative criteria that state characteristics of good design,c) Constructive Design principles state desirable engineering design characteristics based on past software development experience,d) All of the mentioned,c,Explanation: Design principles are evaluative criteria that state characteristics of good design whereas basic design principles state  desirable design characteristics based on meeting stakeholder needs and desires.
Question 203,1. Which of the following fall under constructive design principles?,a) Modularity principles,b) Implementary principles,c) Aesthetic principles,d) All of the mentioned,d,Explanation: All of the mentioned principles are known as constructive design principles.
Question 204,2. What is the Aesthetic principle among the following?,"a) High quality programs can be constructed from self contained,  understandable parts or modules",b) A design will be more or less easy to be build,c) Beauty is one of the important factor to be acknowledged as design principle,d) None of the mentioned,c,Explanation: Aesthetic principle states Beauty as one of the most important factor to be acknowledged.
Question 205,3. Which of these distinctions of modular programs over non modular are true?,a) They are not that easier to understand and explain,b) They are not easier to document,c) They are easier to change,d) Testing and Debugging is complex comparatively,c,"Explanation: Modular programs are easier to explain and understand,  easier to document, easier to change and also easier to test and debug."
Question 206,4. Which of these comes under Modularity principle?,a) Small modules,b) Coupling,c) Cohesion,d) All of the mentioned,d,Explanation: All the mentioned follows modularity principle.
Question 207,5. What does Coupling means ?,a) Coupling is the degree of connection between pair of module,b) Coupling is the degree to which a module’s part are related to one another,c) All of the mentioned,d) None of the mentioned,a,Explanation: Coupling is the degree of connection between pair of module.
Question 208,6. Which of the following is true ?,a) Module coupling should be maximized,b) Module cohesion should be minimized,c) Modules should not have access to unneeded resources,d) Design with small modules are not better,c,"Explanation: Module coupling should be minimized,  module cohesion should be maximized,  design with small modules are always better,  modules should not access unneeded resources( principle of least privilege)."
Question 209,7. Which of the following information should be kept hidden?,a) Internal data representation such as data types and structures,"b) Volatile design decisions such as size, capacities, waiting time etc","c) Names, parameters, return types of operations provided by module",d) Internal data representation and volatile design decisions should be kept hidden,d,"Explanation: Names,  parameters,  return type are public information need not be hidden whereas internal data representation and volatile design decisions should be kept hidden."
Question 210,8. Which of the following violates principle of least privilege?,a) Modules that import packages,b) Modules with unneeded access to files,c) Classes with reference to Objects,d) All of the mentioned,d,Explanation: All of the mentioned statements violated principle of least privilege.
Question 211,9. Which of these is correct with context to coupling?,a) Failure to hide information leads to loose coupling and cannot be avoided,b) Modules that communicate using special data types and structures are less tightly coupled than modules with simple values,"c) When modules communicate only through public module interface,  their coupling strength is proportional to the number of messages and number of data passed in between",d) All of the mentioned,c,"Explanation: Failure to hide information leads to tight coupling,  Modules with special data types are more tightly coupled."
Question 212,10. Which of these is correct with context of cohesion?,"a) Cohesion is least in modules that have a single clear,  logically independent responsibility or role",b) Cohesion can not be achieved by forming modules that implement data types,c) One way to increase cohesion is to build a module hierarchy reflecting the level of abstraction in a program,d) All of the mentioned,c,"Explanation: Cohesion is highest in modules that have a single clear,  logically independent responsibility or role, Cohesion can be easily achieved by forming modules that implement data types are the correct statements."
Question 213,1. Why does architectural design occurs during product design ?,"a) Stakeholders must convinced that their needs will be met, which may be difficult without demonstrating how the engineers plan to build the product",b) Product designers must judge the feasibility of their designs,c) Project planners must have some idea about what software must be built to create schedules and allocate resources,d) All of the mentioned,d,Explanation: All of the mentioned factors are reason for the occurrence of architectural design during product design.
Question 214,2. What kind of investments does organization have in order to make most of by the software architects in their design?,a) Libraries,b) Standards and guidelines,c) Software tools,d) All of the mentioned,d,"Explanation: Organizations investment such as libraries, standards and guidelines,software tools, and people with particular skills that software architects are expected to make the most of during its design."
Question 215,3. Which of the following is true ?,a) The input of architectural design process is SAD,b) The output of architectural design process is SRS,c) The input of architectural design process is SRS,d) None of the mentioned,c,Explanation: The input of architectural design process is SRS and its output is SAD.
Question 216,4. Which of these steps are followed in architectural design process?,a) Analyze SRS,b) Evaluate Candidate Architectures,c) Select architecture and finalize architecture,d) All of the mentioned,d,Explanation: All of the mentioned steps are followed in architectural design process.
Question 217,5. Which of these are the content for SAD?,a) Product Overview,b) Architectural Models,c) Architectural design rationale,d) All of the mentioned,d,"Explanation: Contents of SRS includes product overview, architectural models, architectural design rationale, mapping between models."
Question 218,6. Which of these are included in product overview for SAD?,"a) product vision, assumptions, constraints",b) product scope,"c) target markets, business requirements","d) product vision, assumptions, constraints, target markets & business requirements",d,"Explanation: Product overview includes product vision, assumptions, constraints, target markets and business requirements."
Question 219,7. Which amount the following is correct?,a) Architectural models explains the main design decisions made in arriving the architecture,"b) Architectural design rationale presents architecture, using variety of models to represent different aspects or views",c) Mapping between models says sometimes it is difficult to connect different architectural models,d) All of the mentioned,c,"Explanation: The incorrect statements are architectural modes presents architecture, using variety of models to represent different aspects or views and Architectural design rationale explains the main design decisions made in arriving the architecture."
Question 220,8. What are the categories in which quality attributes are divided in?,a) Development Attributes,b) Operational Attributes,c) Functional Attributes,d) Development & Operational Attributes,d,Explanation: Quality attributes are divided into two major categories development and operational attributes.
Question 221,9. Which of these comes under development attribute?,a) Maintainability,b) Reusability,c) Performance,d) Maintainability & Reusability,d,"Explanation: Maintainability, Reusability comes under Development attributes."
Question 222,10. Which of these comes under operational attributes?,a) Performance,b) Availability,c) Reliability,d) All of the mentioned,d,Explanation: All of the mentioned comes under operational attributes.
Question 223,1. Which among these are the notations which are used to represent software architecture?,a) UML activity diagram,b) UML use case diagram,"c) UML class diagram, Interaction diagram",d) All of the mentioned,d,Explanation: All of these are the notations which are used to represent software architectures.
Question 224,2. Which of these notations are followed under type of specification as decomposition?,a) Box and line diagrams,b) State diagrams,c) Sequence and communication Diagrams,d) All of the mentioned,a,"Explanation: Under the type Decomposition notations used are Box and line diagram, Class diagram, Package Diagram, Component diagram."
Question 225,3. Which of the following are true?,a) A unit’s responsibilities are usually indicated by various connections and by the respective names,b) A unit’s relationships are usually indicated in part by its name and in part by the symbols used to represent it in various diagrams,c) All of the mentioned,d) None of the mentioned,d,Explanation: A units responsibilities are indicated in part by its name and in part by the symbols used to represent it in various diagrams whereas a units relationship is indicated by various connections and by the respective names.
Question 226,4. Interface specification as descriptions of communication includes which of the following?,a) Syntax,b) Semantics,c) Pragmatics,d) All of the mentioned,d,"Explanation: Interface specification as descriptions of communication includes syntax, semantics, pragmatics."
Question 227,5. Which of the following is false about interface specifications?,a) The syntax of communication specifies the elements of medium and the ways they may be combined to form legitimate messages,b) The semantics of a communication medium specify the meaning of messages,c) All of the mentioned,d) None of the mentioned,d,Explanation: All the mentioned statements are true and so no false statements can be extracted.
Question 228,6. Which of the following is true?,a) A precondition is an assertion must be true at the completion of an activity,b) A post condition is an assertion must be true at the initiation of an activity,"c) An interface specification should cover syntax, semantics, pragmatics of communication between module and its environment",d) All of the mentioned,c,Explanation: The correct statement of the incorrect ones are A precondition is an assertion must be true at the initiation of an activity whereas a post condition is an assertion must be true at the completion of an activity.
Question 229,7. What is true about scenarios?,a) Scenarios was defined as specific interaction between product and particular individuals that instantiates a use case,"b) Scenarios for quality attributes are specific interaction between a program and entity, including developers and maintainers",c) All of the mentioned,d) None of the mentioned,c,Explanation: All the mentioned statements are true in context to scenarios.
Question 230,8. What does box and line diagram signify?,a) The boxes in the diagram refer to the interaction relationship between components,b) The line in the diagram refer to the software or data store components,c) All of the mentioned,d) None of the mentioned,d,"Explanation: All the mentioned are false correct one are,  The boxes diagram refer to the software or data store components and The line in the diagram refer to the interaction relationship between components."
Question 231,9. Which of these signifies the heuristics of Architectural specifications?,a) Write good technical prose when specifying architectures,b) Use a template to specify interface,c) Keep boxes and line simple,d) Use a template to specify interface & Write good technical prose when specifying architectures,d,Explanation:  Keep boxes and line simple are the heuristic for box and line diagram and not for architectural specification
Question 232,10. Which of these signifies the heuristics of Box and Line diagram?,a) Make the box and lines simple,b) Use symbol consistently in different diagram,c) Use a template to specify interface,d) Make the box and lines simple & Use symbol consistently in different diagram,d,Explanation: Use a template to specify interface is a heuristic for architectural specification.
Question 233,1. Which among the following are not the valid notations for package and component diagram?,a) Notes,b) Box,c) Extension Mechanisms,d) Packages,b,Explanation: Boxes are the notations for box and line diagram.
Question 234,2. Which of the following is false?,a) A note is a dog-eared box connected to any model element by a dashed line,"b) The main way to extend UML is by constraints, properties, etc",c) A dependency relation holds between two entities D and I where change in I does not affect D,d) All of the mentioned,c,Explanation:  A dependency relation holds between two entities D and I where change in I affects D.
Question 235,3. Which of these depicts the true definition for the UML extensions?,a) A constraint is the statement that must be true of the entities designated by one or more model elements,b) A property is a characteristic of the entity designated by a model element,c) A stereotype is a UML model element given more specific meaning,d) All of the mentioned,d,Explanation: All the mentioned statements are true definitions.
Question 236,4. Which of the following in incorrect in reference to dependency?,a) Module D uses module I when a correct version of I must be present for D to work correctly,b) Module D depends for compilation on module I,c) Class I imports elements from package D,d) None of the mentioned,c,Explanation: Class D imports elements from package I.
Question 237,5. What is collection of model elements called?,a) Box,b) Dependency,c) UML packages,d) Package members,d,Explanation: UML Package is collection of model elements called package members.
Question 238,6. A package diagram consists of the following?,a) Package symbols,"b) Groupings of Use cases, classes,  components",c) Interface,"d) Package symbols, Groupings of Use cases, classes & components",d,"Explanation: A package diagram consists of package symbols,  groupings of use cases,  classes,  components, etc."
Question 239,7. What types of units does Component follow?,a) Modular Unit,b) Replaceable Unit,c) Unit with well defined interface,d) All of the mentioned,d,"Explanation: A component consists of modular, replaceable unit with well defined interface."
Question 240,8. Components can be represented by which of the following?,a) Component symbols,b) Stereotypes,c) Rectangular boxes,d) Component symbols & Stereotypes,d,Explanation: Components can be expressed by Symbols and stereotypes.
Question 241,9. What does a component diagram consists of?,"a) Components,  their Relationship to the environment",b) Packages and dependency,c) Internal structure,"d) Internal structure, Components & their Relationship to the environment",d,"Explanation: Component diagram consists of components, relationship to the environment and their internal structure."
Question 242,10. Which of these is true with respect to interfaces?,a) Interfaces in component diagram defines relationship between components and environment,b) Interfaces realized by a class or a component are required interfaces,c) Interface on which a class or component depends are called provided interfaces,d) All of the mentioned,a,Explanation: Interfaces realized by a class or a component are provided interfaces whereas Interfaces on which a class or component depends are called required interfaces.
Question 243,11. What is delegation connector?,a) A delegation connector ties a component interface to one or more internal classes or components,b) Delegation connectors are solid arrows stereotyped <>,c) A delegation connector may also extend from an internal class to an external interface,d) All of the mentioned,d,Explanation: All of the mentioned options represents delegation connector and are true.
Question 244,12. Which of these are diagrammatic heuristics?,"a) Use notes, constraints, properties and stereotypes to add information to UML models",b) Use Stereotypes to name dependencies,c) Use packages to group elements in static models,d) All of the mentioned,d,Explanation: All of the mentioned are the respective heuristics to be followed for the UML models diagram.
Question 245,1. Which of the following is true ?,a) A logical architecture is the realization of product as code and data files residing and executing on computational resource,b) A physical architecture is the configuration of product’s major constituents,c) All of the mentioned,d) None of the mentioned,d,"Explanation: A physical architecture is the realization of product as code and data files residing and executing on computational resource whereas, A logical architecture is the configuration of product’s major constituents"
Question 246,2. Which among these are the common notations for deployment diagrams?,a) Artifacts and nodes,b) Stereotypes,c) Components,d) All of the mentioned,a,Explanation: Artifacts and nodes are the common factors used for deployment diagram.
Question 247,3. Which of the following is true?,a) A UML artifact is any physical representation of data used or produced during software development or software product operation,b) A node is a computational resource,c) All of the mentioned,d) None of the mentioned,c,Explanation: All of the mentioned options are true definitions of the notations.
Question 248,4. Which of these are types of nodes used in deployment diagram?,a) Device,b) Execution Environment,c) Artifact,d) Device & Execution Environment,d,Explanation: The two types of nodes are Device and execution environment.
Question 249,5. Which are the ways to represent nodes in a deployment diagram?,a) Nodes instances are underlined identifiers of the form name:type,"b) The name may be left off,indicating an unnamed instance of the type","c) The type may be left off, indicating a named instance with an unspecified type",d) All of the mentioned,d,Explanation: All of the above are the ways in which a node can be represented in a deployment diagram.
Question 250,6. What does a deployment diagram consists of?,a) Computational resource,b) Communication path between resource,c) Artifacts that execute resource,d) All of the mentioned,d,Explanation: A deployment diagram consists of all the mentioned options.
Question 251,7. Which of the following is incorrect in deployment diagram?,a) Communication connections between nodes are shown by communication paths,b) Communication paths are represented by dotted lines,c) Artifacts are deployed inside nodes where they reside and execute,d) None of the mentioned,b,Explanation: Communication paths are represented by solid lines and not dotted lines.
Question 252,8. Which of these is correct?,a) Artifacts instances and types have same names,b) Artifact names and instances are underlines,c) All of the mentioned,d) None of the mentioned,a,Explanation: Artifacts names are underlined but instances are not.
Question 253,9. What is true about the artifacts?,a) An Artifact is a physical entity,b) An artifact has spatio temporal location,c) All of the mentioned,d) None of the mentioned,c,Explanation: All of the mentioned options
Question 254,10. What are the ways in which artifacts can be deployed?,a) Artifact symbol can be placed within node symbol,b) The artifact symbol can appear outside the node but be attached to it by dependency arrow from the artifact,c) Artifact name can be listed inside the node symbol,d) All of the mentioned,d,Explanation: All of the above are the ways in which an artifact can be deployed.
Question 255,1. Which of these are the various techniques to generate design alternatives?,a) Determine Functional Component,b) Determine Component based quality attribute,c) Modify an existing architecture,d) All of the mentioned,d,Explanation: All of the mentioned options are the various techniques to generate design alternatives.
Question 256,2. Which of the following truly describes the approach determining functional component?,a) This approach is based on studying the SRS and brainstorming candidate architectural constituents responsible for coherent collections of functional and data requirements,b) This approach begins by forming constituent and constituent relationship to satisfy non functional requirements,"c) This approach is used for similar program if architecture is available,  it can be used as starting point",d) This approach describes the problem,a,Explanation: Determining functional component-This approach is based on studying the SRS and brainstorming candidate architectural constituents responsible for coherent collections of functional and data requirements.
Question 257,3. Functional components for a working models can be stated as which of the following?,a) Configuring Process Start up,b) Providing User interface,c) Allowing user to monitor and repair the system,d) All of the mentioned,d,Explanation: Functional components for a working model can be stated as all of the mentioned options.
Question 258,4. The Nonfunctional components consists of?,a) Re usability,b) Adaptability,c) Reliability,d) All of the mentioned,d,Explanation: Non functional components consists of all of the above steps.
Question 259,5. Which of the following is true?,"a) Device interface module is a software simulation of,  or interface to,  a real hardware device or system",b) A virtual device is a way to design a program with complex interfaces to device or other systems,c) The program units in the device interface module hides all details of interaction with hardware devices,d) None of the mentioned,c,"Explanation: Device interface module is a way to design a program with complex interfaces to device or other systems and A virtual device is a software simulation of,  or interface to,  a real hardware device or system."
Question 260,6. Which of these are followed for an ideal device?,a) Do exactly one job completely,b) Be loosely coupled to the rest of the program,c) Never change interface,d) All of the mentioned,d,Explanation: For an ideal device Never change its interface.
Question 261,7. Which among these best represents Coupling for an ideal device?,a) Do exactly one job completely,b) Be loosely coupled to the rest of the program,c) Hide its Implementation,d) Never change its interface,b,Explanation: Be loosely coupled to the rest of the program represents Coupling for an ideal device.
Question 262,8. Which among these best represents simplicity for an ideal device?,a) Do exactly one job completely,b) Be loosely coupled to the rest of the program,c) Have a simple and consistent interface meeting the needs of the rest of the program,d) Never change its interface,c,Explanation: Have a simple and consistent interface meeting the needs of the rest of the program represents simplicity for an ideal device.
Question 263,9. Which among these are the methods to improve a software architecture?,a) Combine Alternatives,b) Impose an architectural style,c) Apply a mid-level design pattern,d) All of the mentioned,d,Explanation: Methods to improve a software architecture includes all of the mentioned.
Question 264,10. Which among these signifies Applying mid-level design pattern?,a) The best features of two or more design alternatives can be combined into an improved design,b) The approximate particular style may be improved by modifying them to fit the style exactly,c) The architectural styles applied at low level of abstraction,d) None of the mentioned,c,Explanation: Applying mid-level design pattern signifies the architectural styles applied at low level of abstraction.
Question 265,1. Which of the following is associated with scenario?,a) Product,b) Particular individual,c) Use case Instances,d) All of the mentioned,d,"Explanation: Scenario is the interaction between product,  particular individuals and use case instances."
Question 266,2. What are the heuristic for scenario description?,a) Label each scenario with descriptive phase,b) Write simple declarative sentences that may or may not be in active form,c) Make a principle in the interaction in the subject of each sentence describing the activity flow,d) All of the mentioned,d,Explanation: Write simple declarative sentence in active form is the correct heuristic for scenario description.
Question 267,3. Which are the ways in which scenarios can be described?,a) Scenario begin when product and environment are in initial state,b) Consists of activity flow involving product and some individuals,c) Conclude with product and some individuals in a final state,d) All of the mentioned,d,Explanation: Scenarios are described in three formats which are mentioned above.
Question 268,4. Software architectures can be evaluated using which of these?,a) Scenarios,b) Prototyping,c) All of the mentioned,d) None of the mentioned,c,Explanation: Software architecture can be evaluated using scenarios and prototypes.
Question 269,5. What is profile?,a) A profile is a set of scenarios,b) A profile is used to evaluate whether a product is likely to meet its requirement,c) All of the mentioned,d) None of the mentioned,c,Explanation: A profile is a set of scenarios which are used to evaluate whether a product is likely to meet its requirement.
Question 270,6. Which of the following is true about utility tree?,a) A tree whose sub trees are scenarios,b) A tree whose leaves are profiles,c) A tree whose root is constructed with label utility,d) All of the mentioned,c,Explanation: A utility tree is a tree whose sub trees are profiles and leaves scenarios and whose root is label with utility.
Question 271,7. Which of these includes the methods to fill scenario below each profile name?,"a) Brain storm scenario for the profile, recording each suggestion using brief descriptive phrase","b) Rationalize the list, Combining similar scenarios",c) Weight each scenario according to its importance,d) All of the mentioned,d,Explanation: All of the mentioned steps are followed to include scenario below profile name.
Question 272,8. How are Architectural alternatives evaluated using Scenarios?,a) Walking through,b) Utility tree,c) Requirement database,d) None of the mentioned,a,Explanation: Architectural alternatives evaluated with scenarios using utility tree.
Question 273,9. What principles does prototype and scenario aim at addressing?,"a) Principle of Feasibility, Economy","b) Principle of Adequacy, Changeability","c) Principle of Adaptability,  Reliability","d) Principle of Feasibility, Economy, adequacy, changeability",d,"Explanation: Prototype and Scenario aims at addressing principles of feasibility, economy, adequacy, changeability."
Question 274,10. Which are the main selecting techniques for architectural alternatives?,a) Pros and Cons,b) Multidimensional Ranking,c) All of the mentioned,d) None of the mentioned,c,Explanation: There are two main techniques for selecting architectural alternatives as mentioned.
Question 275,1. What are the characteristics does a good SAD consists of?,"a) Consistency, Feasibility, Adequacy","b) Completeness, Well-formedness","c) Reliability,  Usability","d) Consistency, Feasibility, Adequacy, Completeness, Well-formedness",d,"Explanation: A good SAD consists of Feasibility, Adequacy, Clarity, Completeness, Consistency, well-formedness."
Question 276,2. Which of these has to be followed for a design to be feasible?,a) The software architects must investigate their design thoroughly to ensure that it can be implemented,"b) The software architecture must specifies a program that,  when built,  can meet its requirements subject to constraints",c) The software architecture notations should be used properly,d) All of the mentioned,a,Explanation: For a Design to be feasible the software architects must investigate their design thoroughly to ensure that it can be implemented.
Question 277,3. Which of these has to be followed for a design to be consistent?,"a) The software architecture must specifies a program that,  when built,  can meet its requirements subject to constraints",b) The software architecture notations should be used properly,c) A single program that can satisfy them all,d) All of the mentioned,c,Explanation: A design is consistent if a single program that can satisfy all.
Question 278,4. What is a Review?,a) It is an examination of a work product by qualified individuals,b) It is an evaluation of a work process by qualified teams,c) All of the mentioned,d) None of the mentioned,c,Explanation: A review is an examination and evaluation of a work product or process by qualified individuals or teams.
Question 279,5. Which of these are subcategories for a review?,a) Desk Check,b) Walk Through,c) Audit,d) All of the mentioned,d,"Explanation: A review is further classified as Desk-check, Walk-through, Audit and Active review."
Question 280,6. What is an Active review?,a) It is a review conducted by experts who are not members of the design team,b) It is an informal presentation to a team of reviewers,c) It is an examination by experts who answer questions about specific aspects of the design,d) It is an assessment of a design by the designer,c,Explanation: An active review is an examination by experts who answer questions about specific aspects of the design.
Question 281,7. Which of the options are true for an Active review?,a) Active design reviews were developed to remedy problems with traditional reviews,"b) The review preparation phase begins with the activity Identify Review Goals, during which the designers choose a specific aspect of the software architecture that they would like to have reviewed",c) Active review is an examination by experts who answer questions about specific aspects of the design,d) All of the mentioned,d,Explanation: Active review follows all the above mentioned statements.
Question 282,8. What are the different stages included in Active design review?,a) Identify review goals,b) Choose Reviewers,c) Study Reviews,d) All of the mentioned,d,Explanation: The Active design review follows all the mentioned steps.
Question 283,9. What are the different activities for an active review process?,a) Review Preparation,b) Review Performance,c) Review Completion,d) All of the mentioned,d,Explanation: The different activities for an active review process includes all of the above mentioned.
Question 284,10. Which of the following are true with reference to active review?,a) The review performance phase begins when the designers and reviewers Hold an Overview Meeting,b) The designers Study Reviews during the review completion phase,c) Reviews can and should be used during the entire architectural design process to help catch defects as soon as possible,d) All of the mentioned,d,Explanation: All the statements are true with reference to Active reviews.
Question 285,1. Detailed design is further classified into which of the following?,a) Mid-Level Design,b) Low-Level Design,c) All of the mentioned,d) None of the mentioned,c,Explanation: Detailed design is further classified as mid level and low level design.
Question 286,2. Mid-level design is the activity of specifying software at the level of medium-sized components such as?,a) Compilation units or classes,"b) Their Properties, Relationship",c) Interaction of units,d) All of the mentioned,d,"Explanation: Mid-level design is the activity of specifying software at the level of medium-sized components such as Compilation units or classes,  their Properties, Relationship and Interaction of units."
